link,name,price
1.5T,6.5万公里,https://www.guazi.com/xm/468d9ae399cca01ex.htm#fr_page=list&fr_pos=city&fr_no=10,东南DX7 2015款 1.5T 自动尊贵型,6.22,自动
2.0T,6.32万公里,https://www.guazi.com/xuzhou/61b0ad541c82939cx.htm#fr_page=list&fr_pos=city&fr_no=9,哈弗H6 Coupe 2015款 蓝标 2.0T 自动两驱尊贵型,6.94,自动
2.0L,4.8万公里,https://www.guazi.com/puyang/ac1b89010c792033x.htm#fr_page=list&fr_pos=city&fr_no=8,雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,6.70,自动
1.6L,13.9万公里,https://www.guazi.com/yangzhou/09c84753501db518x.htm#fr_page=list&fr_pos=city&fr_no=7,别克 英朗 2012款 GT 1.6L 手动进取版,3.76,手动
2.0L,2.45万公里,https://www.guazi.com/weifang/0b9c853601c6d36fx.htm#fr_page=list&fr_pos=city&fr_no=6,东风风神AX7 2015款 2.0L 手动智逸型,5.20,手动
1.6L,2.35万公里,https://www.guazi.com/nj/c8e07f1ed5e9c335x.htm#fr_page=list&fr_pos=city&fr_no=5,福特 福克斯 2012款 两厢 1.6L 自动风尚型,5.03,自动
1.5T,4.28万公里,https://www.guazi.com/fz/6599433dfad28f8ax.htm#fr_page=list&fr_pos=city&fr_no=4,本田 思域 2016款 220TURBO CVT豪华版,11.36,自动
1.6L,5.33万公里,https://www.guazi.com/km/8209b292d9e02656x.htm#fr_page=list&fr_pos=city&fr_no=3,日产 轩逸 2016款 1.6XL CVT豪华版,8.73,自动
1.4T,4.93万公里,https://www.guazi.com/sh/f4611d07ce92426ex.htm#fr_page=list&fr_pos=city&fr_no=2,大众 高尔夫 2016款 230TSI 自动豪华型,9.30,自动
2.4L,10.11万公里,https://www.guazi.com/hf/ea0f1c56c7fa5ce5x.htm#fr_page=list&fr_pos=city&fr_no=1,别克GL8 2013款 2.4L 经典版,6.31,自动
1.4T,4.74万公里,https://www.guazi.com/xuzhou/9db79e17d7e8b5f1x.htm#fr_page=list&fr_pos=city&fr_no=0,别克 昂科拉 2013款 1.4T 自动两驱精英型,5.16,自动
1.6L,4.24万公里,https://www.guazi.com/wx/8e9ed99f5eedc86dx.htm#fr_page=list&fr_pos=city&fr_no=38,现代 朗动 2016款 1.6L 自动尊贵型,8.47,自动
1.6L,4.52万公里,https://www.guazi.com/huizhou/c75ea2c5ccf4a372x.htm#fr_page=list&fr_pos=city&fr_no=37,日产 轩逸 2016款 1.6XV CVT智享版,8.79,自动
2.4L,11.95万公里,https://www.guazi.com/nj/f412161cd813229dx.htm#fr_page=list&fr_pos=city&fr_no=36,别克GL8 2014款 2.4L 经典版,9.73,自动
1.6L,8.73万公里,https://www.guazi.com/nmg/794f23efeeb0586ax.htm#fr_page=list&fr_pos=city&fr_no=35,大众 朗逸 2013款 改款经典 1.6L 自动风尚版,7.07,自动
1.4T,5.9万公里,https://www.guazi.com/ty/af43757c1320d70fx.htm#fr_page=list&fr_pos=city&fr_no=34,大众 速腾 2014款 改款 1.4TSI 自动豪华型,7.89,自动
1.6L,6.11万公里,https://www.guazi.com/km/ee95627aa2b73b64x.htm#fr_page=list&fr_pos=city&fr_no=33,日产 轩逸 2016款 1.6XL CVT豪华版,7.91,自动
1.8T,3.22万公里,https://www.guazi.com/cq/1d09bd638e92a48dx.htm#fr_page=list&fr_pos=city&fr_no=32,大众CC 2016款 1.8TSI 豪华型,15.80,自动
1.6L,9.31万公里,https://www.guazi.com/jilin/055440a596d3b4b6x.htm#fr_page=list&fr_pos=city&fr_no=31,别克 英朗 2010款 GT 1.6L 手动进取版,3.45,手动
1.5L,3.36万公里,https://www.guazi.com/wh/f23b2267791a7316x.htm#fr_page=list&fr_pos=city&fr_no=30,本田 飞度 2016款 1.5L LXS CVT舒适天窗版,8.56,自动
1.5T,4.69万公里,https://www.guazi.com/xinxiang/10007b0167610eaax.htm#fr_page=list&fr_pos=city&fr_no=29,哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,6.57,自动
1.6L,2.33万公里,https://www.guazi.com/ty/9208bbe11d598159x.htm#fr_page=list&fr_pos=city&fr_no=28,现代ix25 2015款 1.6L 自动两驱智能型GLS,8.62,自动
1.5L,7.72万公里,https://www.guazi.com/bj/3066697994550ff9x.htm#fr_page=list&fr_pos=city&fr_no=27,别克 凯越 2013款 1.5L 自动经典型,3.72,自动
1.6L,14.83万公里,https://www.guazi.com/tj/236d169dd7aff9a0x.htm#fr_page=list&fr_pos=city&fr_no=26,别克 英朗 2013款 GT 1.6L 手动进取版,3.63,手动
1.6L,2.63万公里,https://www.guazi.com/su/9f878397d4cc81d4x.htm#fr_page=list&fr_pos=city&fr_no=25,现代 悦动 2017款 1.6L 自动悦心版DLX,7.71,自动
1.6L,3.63万公里,https://www.guazi.com/su/36f1cf4fc0698c7ex.htm#fr_page=list&fr_pos=city&fr_no=24,大众 桑塔纳 2016款 1.6L 自动风尚版,6.21,自动
1.6L,6.51万公里,https://www.guazi.com/bj/dc0973e8b048eee5x.htm#fr_page=list&fr_pos=city&fr_no=23,大众 桑塔纳 2016款 1.6L 自动风尚版,5.40,自动
1.6L,1.99万公里,https://www.guazi.com/sjz/e05b52ac2932589fx.htm#fr_page=list&fr_pos=city&fr_no=22,大众 桑塔纳 2016款 1.6L 手动风尚版,5.40,手动
1.5L,3.41万公里,https://www.guazi.com/cq/b43565b20aee3191x.htm#fr_page=list&fr_pos=city&fr_no=21,凯翼C3 2016款 1.5L 自动虹钻版,3.26,自动
1.6L,8.57万公里,https://www.guazi.com/su/5c6a8e0a8733bc8ex.htm#fr_page=list&fr_pos=city&fr_no=20,别克 英朗 2010款 GT 1.6L 自动时尚版,3.91,自动
1.5L,5.18万公里,https://www.guazi.com/weifang/e25267e9ec3cc585x.htm#fr_page=list&fr_pos=city&fr_no=19,本田 飞度 2016款 1.5L LX CVT舒适型,7.20,自动
1.5L,6.16万公里,https://www.guazi.com/yangzhou/1ebdc452690a9dddx.htm#fr_page=list&fr_pos=city&fr_no=18,别克 凯越 2015款 1.5L 自动经典型,4.56,自动
1.6T,2.04万公里,https://www.guazi.com/bj/de80b11647f61783x.htm#fr_page=list&fr_pos=city&fr_no=17,起亚K5 2016款 1.6T 自动LUX,10.61,自动
2.0L,12.75万公里,https://www.guazi.com/wx/53019004435d827ex.htm#fr_page=list&fr_pos=city&fr_no=16,雪佛兰 迈锐宝 2014款 2.0L 自动舒适版,7.05,自动
2.0L,12.27万公里,https://www.guazi.com/nmg/128d1d95ea4da067x.htm#fr_page=list&fr_pos=city&fr_no=15,雪佛兰 迈锐宝 2012款 2.0L 自动舒适版,6.98,自动
1.5L,0.8万公里,https://www.guazi.com/xa/a788a309cb108a35x.htm#fr_page=list&fr_pos=city&fr_no=3,福特 福睿斯 2019款 1.5L 自动质享型,7.35,自动
1.5L,4.35万公里,https://www.guazi.com/weifang/2b054fbcd1e17e51x.htm#fr_page=list&fr_pos=city&fr_no=2,别克 英朗 2015款 15N 自动进取型,6.38,自动
1.6L,6.25万公里,https://www.guazi.com/weifang/f84053d235d70d02x.htm#fr_page=list&fr_pos=city&fr_no=1,别克 英朗 2014款 XT 1.6L 自动时尚版,5.90,自动
